"c_name","source","r_id","r_year","r_month","r_swt","r_female","p_ideology","p_interest","p_economy","d_essential","core_values","c_govern","i_trust"
"Morocco","ArabBarometer",7431,"2020","July",0.316773717016829,"Not Female",NA,"At least once daily","Good",NA,"Democracy is always preferable to any other kind of government",NA,"Quite a lot of trust"
"Morocco","ArabBarometer",7449,"2020","July",0.444870108499861,"Not Female",NA,"Throughout the day","Bad",NA,"Under some circumstances, a non-democratic government can be preferable",NA,"No trust at all"
"Morocco","ArabBarometer",7489,"2020","August",0.426757809848215,"Not Female",NA,"At least once daily","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"A great deal of trust"
"Morocco","ArabBarometer",7516,"2020","July",2.82712146010049,"Not Female",NA,"Throughout the day","Good",NA,"Democracy is always preferable to any other kind of government",NA,"No trust at all"
"Morocco","ArabBarometer",7573,"2020","July",0.822633617158399,"Not Female",NA,"Throughout the day","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"A great deal of trust"
"Morocco","ArabBarometer",7605,"2020","July",0.443664532055412,"Female",NA,"Throughout the day","Bad",NA,"Under some circumstances, a non-democratic government can be preferable",NA,"Quite a lot of trust"
"Morocco","ArabBarometer",7630,"2020","July",0.371950260343975,"Not Female",NA,"Throughout the day","Bad",NA,"For people like me, it doesn't matter what kind of government we have",NA,"Not a lot of trust"
"Morocco","ArabBarometer",7646,"2020","July",0.53521681734316,"Not Female",NA,"At least once daily","Bad",NA,"Under some circumstances, a non-democratic government can be preferable",NA,"Not a lot of trust"
"Morocco","ArabBarometer",7652,"2020","July",0.353555225140755,"Not Female",NA,"At least once daily","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Quite a lot of trust"
"Morocco","ArabBarometer",7670,"2020","July",0.365963660702652,"Not Female",NA,"At least once daily","Good",NA,"For people like me, it doesn't matter what kind of government we have",NA,"No trust at all"
"Morocco","ArabBarometer",7705,"2020","July",0.365963660702652,"Not Female",NA,"Throughout the day","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Quite a lot of trust"
"Morocco","ArabBarometer",7737,"2020","July",0.809393195944912,"Not Female",NA,"Once a week","Good",NA,"Democracy is always preferable to any other kind of government",NA,"A great deal of trust"
"Morocco","ArabBarometer",7746,"2020","July",0.370942293155778,"Female",NA,"Throughout the day","Good",NA,"Democracy is always preferable to any other kind of government",NA,"Quite a lot of trust"
"Morocco","ArabBarometer",7752,"2020","July",1.07543591703492,"Female",NA,"Throughout the day","Bad",NA,NA,NA,"Quite a lot of trust"
"Morocco","ArabBarometer",7820,"2020","July",0.365963660702652,"Not Female",NA,"At least once daily","Good",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Morocco","ArabBarometer",7834,"2020","July",0.439092454304539,"Female",NA,"Throughout the day","Good",NA,"Democracy is always preferable to any other kind of government",NA,"A great deal of trust"
"Morocco","ArabBarometer",7856,"2020","July",0.351163284232694,"Female",NA,"Several times a week","Good",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Morocco","ArabBarometer",7946,"2020","July",0.351063933812374,"Not Female",NA,"Throughout the day","Good",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Morocco","ArabBarometer",7957,"2020","July",0.42560131685575,"Female",NA,"Throughout the day","Good",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Morocco","ArabBarometer",7967,"2020","July",0.973769291386274,"Not Female",NA,"Throughout the day","Good",NA,"Democracy is always preferable to any other kind of government",NA,"No trust at all"
"Morocco","ArabBarometer",7988,"2020","July",0.450922197812092,"Female",NA,"Several times a week","Good",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Morocco","ArabBarometer",7992,"2020","July",0.776659552420834,"Female",NA,"Throughout the day","Good",NA,"Democracy is always preferable to any other kind of government",NA,"No trust at all"
"Morocco","ArabBarometer",8140,"2020","July",0.426757809848215,"Not Female",NA,"Throughout the day","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Morocco","ArabBarometer",8175,"2020","July",0.387716851349784,"Female",NA,"At least once daily","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Morocco","ArabBarometer",8213,"2020","July",0.42560131685575,"Female",NA,"At least once daily","Good",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Morocco","ArabBarometer",8277,"2020","July",1.18372641010612,"Not Female",NA,"Throughout the day","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Quite a lot of trust"
"Morocco","ArabBarometer",8384,"2020","July",0.54957599118426,"Female",NA,"Throughout the day","Good",NA,"Democracy is always preferable to any other kind of government",NA,"Quite a lot of trust"
"Morocco","ArabBarometer",8492,"2020","July",0.42560131685575,"Female",NA,"Throughout the day","Good",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Morocco","ArabBarometer",8544,"2020","July",0.439522264861903,"Female",NA,"At least once daily","Good",NA,"For people like me, it doesn't matter what kind of government we have",NA,"Quite a lot of trust"
"Morocco","ArabBarometer",8557,"2020","July",0.450922197812092,"Female",NA,"Throughout the day","Very Good",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Morocco","ArabBarometer",8665,"2020","July",0.946682753781827,"Not Female",NA,"At least once daily","Good",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Morocco","ArabBarometer",8681,"2020","July",0.333524843678584,"Female",NA,"Throughout the day","Good",NA,NA,NA,"Quite a lot of trust"
"Morocco","ArabBarometer",8690,"2020","July",0.458046681505,"Not Female",NA,"Throughout the day","Good",NA,"Democracy is always preferable to any other kind of government",NA,"Quite a lot of trust"
"Morocco","ArabBarometer",8703,"2020","July",0.365963660702652,"Not Female",NA,"Throughout the day","Good",NA,"For people like me, it doesn't matter what kind of government we have",NA,"No trust at all"
"Morocco","ArabBarometer",8792,"2020","July",0.443664532055412,"Female",NA,"Throughout the day","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"No trust at all"
"Morocco","ArabBarometer",8798,"2020","July",0.487575040281362,"Not Female",NA,"Throughout the day","Good",NA,"Democracy is always preferable to any other kind of government",NA,"No trust at all"
"Morocco","ArabBarometer",9006,"2020","July",0.487575040281362,"Not Female",NA,"Throughout the day","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"No trust at all"
"Morocco","ArabBarometer",9055,"2020","July",2.82712146010049,"Not Female",NA,"Throughout the day","Good",NA,"For people like me, it doesn't matter what kind of government we have",NA,"A great deal of trust"
"Morocco","ArabBarometer",9118,"2020","July",0.53521681734316,"Not Female",NA,"At least once daily","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Quite a lot of trust"
"Morocco","ArabBarometer",9187,"2020","July",0.35933884196203,"Not Female",NA,"At least once daily","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Quite a lot of trust"
"Morocco","ArabBarometer",9241,"2020","July",3.02940310053155,"Not Female",NA,"Throughout the day","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Morocco","ArabBarometer",9267,"2020","July",0.335619968804626,"Not Female",NA,"Throughout the day","Good",NA,"For people like me, it doesn't matter what kind of government we have",NA,"Quite a lot of trust"
"Morocco","ArabBarometer",9277,"2020","July",0.319144495481077,"Female",NA,"Once a week","Good",NA,"Democracy is always preferable to any other kind of government",NA,"A great deal of trust"
"Morocco","ArabBarometer",9287,"2020","July",0.335619968804626,"Not Female",NA,"Throughout the day","Good",NA,"Democracy is always preferable to any other kind of government",NA,"Quite a lot of trust"
"Morocco","ArabBarometer",9292,"2020","July",0.887454918515791,"Female",NA,"Throughout the day","Good",NA,"Democracy is always preferable to any other kind of government",NA,"No trust at all"
"Morocco","ArabBarometer",9330,"2020","July",0.74228276832771,"Not Female",NA,"At least once daily","Very Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Morocco","ArabBarometer",9338,"2020","July",0.338036131655706,"Not Female",NA,"At least once daily","Good",NA,"Under some circumstances, a non-democratic government can be preferable",NA,"A great deal of trust"
"Morocco","ArabBarometer",9339,"2020","July",0.332595385404708,"Not Female",NA,"Throughout the day","Good",NA,"Democracy is always preferable to any other kind of government",NA,"No trust at all"
"Morocco","ArabBarometer",9348,"2020","July",0.747626538712466,"Not Female",NA,"At least once daily","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Quite a lot of trust"
"Morocco","ArabBarometer",9366,"2020","July",3.52543591480889,"Female",NA,"Throughout the day","Good",NA,"Democracy is always preferable to any other kind of government",NA,"No trust at all"
"Morocco","ArabBarometer",9387,"2020","July",2.84272567388816,"Not Female",NA,"I do not use the Internet","Good",NA,NA,NA,NA
"Morocco","ArabBarometer",9438,"2020","July",0.747626538712466,"Not Female",NA,"Throughout the day","Bad",NA,NA,NA,"Not a lot of trust"
"Morocco","ArabBarometer",9483,"2020","July",0.319144495481077,"Female",NA,"At least once daily","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Morocco","ArabBarometer",9512,"2020","August",0.399056353812069,"Female",NA,"At least once daily","Very Good",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Morocco","ArabBarometer",9559,"2020","July",0.402349280686317,"Not Female",NA,"Throughout the day","Good",NA,"Under some circumstances, a non-democratic government can be preferable",NA,"A great deal of trust"
"Morocco","ArabBarometer",9593,"2020","July",0.941292393312596,"Female",NA,"At least once daily","Good",NA,"Democracy is always preferable to any other kind of government",NA,"Quite a lot of trust"
"Morocco","ArabBarometer",9598,"2020","July",0.707762354301123,"Not Female",NA,"At least once daily","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Morocco","ArabBarometer",9604,"2020","July",2.81946009788988,"Female",NA,"Throughout the day","Good",NA,"Democracy is always preferable to any other kind of government",NA,"A great deal of trust"
"Morocco","ArabBarometer",9731,"2020","August",0.424204499542878,"Female",NA,"Throughout the day","Good",NA,"Democracy is always preferable to any other kind of government",NA,"Quite a lot of trust"
"Morocco","ArabBarometer",9811,"2020","August",0.700600957798164,"Not Female",NA,"Less than once a week","Bad",NA,"For people like me, it doesn't matter what kind of government we have",NA,"A great deal of trust"
"Morocco","ArabBarometer",9820,"2020","August",0.426878581490356,"Female",NA,"Throughout the day","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Morocco","ArabBarometer",9908,"2020","August",0.320906004141716,"Female",NA,"Several times a week","Good",NA,"Democracy is always preferable to any other kind of government",NA,"A great deal of trust"
"Morocco","ArabBarometer",9920,"2020","August",0.776659552420834,"Female",NA,"Throughout the day","Good",NA,NA,NA,"A great deal of trust"
"Morocco","ArabBarometer",10049,"2020","August",0.38993713232052,"Not Female",NA,"At least once daily","Good",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Morocco","ArabBarometer",10090,"2020","August",0.438207169025822,"Female",NA,"Throughout the day","Good",NA,"For people like me, it doesn't matter what kind of government we have",NA,"A great deal of trust"
"Morocco","ArabBarometer",10125,"2020","August",3.11075788838878,"Not Female",NA,"I do not use the Internet","Bad",NA,"For people like me, it doesn't matter what kind of government we have",NA,"Not a lot of trust"
"Morocco","ArabBarometer",10256,"2020","August",0.33925667313437,"Female",NA,"At least once daily","Good",NA,"Democracy is always preferable to any other kind of government",NA,"A great deal of trust"
"Morocco","ArabBarometer",10260,"2020","August",0.402349280686317,"Not Female",NA,"Throughout the day","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Quite a lot of trust"
